egoid,SelfEsteem_1_8,SelfEsteem_2_8,SelfEsteem_3_8,SelfEsteem_4_8,SelfEsteem_5_8,SelfEsteem_6_8,SelfEsteem_7_8,SelfEsteem_8_8,SelfEsteem_9_8,SelfEsteem_10_8,SelfEsteem_8,lonely_1_8,lonely_2_8,lonely_3_8,lonely_4_8,lonely_5_8,lonely_6_8,lonely_7_8,lonely_8_8,lonely_9_8,lonely_10_8,lonely_11_8,lonely_12_8,lonely_13_8,lonely_14_8,lonely_15_8,selsa_rom_8,selsa_fam_8,selsa_soc_8,Trust_1_8,Trust_2_8,Trust_3_8,Trust_4_8,Trust_5_8,Trust_6_8,Trust_8,SelfReg_1_8,SelfReg_3_8,SelfReg_4_8,SelfReg_5_8,SelfReg_6_8,SelfReg_7_8,SelfReg_8_8,SelfReg_9_8,SelfReg_10_8,SelfReg_11_8,SelfReg_12_8,SelfReg_13_8,selfreg_scale_8
67544,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,0.21105237,-0.36058217,-0.13460493,,,,,,,3.3333333,,,,,,,,,,,,,2.25
76810,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,0.21105237,-0.36058217,-0.13460493,,,,,,,3.3333333,,,,,,,,,,,,,2.25
51760,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Disagree,Strongly Disagree,Strongly Agree,49.0,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,-1.1582189,-0.61548495,-0.65655959,Agree,Disagree,Disagree,Agree,Agree,Agree,3.6666667,Disagree,Disagree,Strongly Agree,Strongly Disagree,Agree,Agree,Disagree,Neither Agree nor Disagree,Agree,Disagree,Disagree,Agree,1.9166666
72806,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Disagree,Disagree,Strongly Agree,Disagree,Disagree,Strongly Agree,45.0,Agree,Agree,Disagree,Somewhat Agree,Strongly Agree,Agree,Somewhat Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Agree,Strongly Agree,-0.79343915,0.94006944,-1.1718876,Agree,Disagree,Disagree,Agree,Agree,Agree,3.6666667,Disagree,Disagree,Disagree,Disagree,Neither Agree nor Disagree,Agree,Agree,Disagree,Strongly Agree,Disagree,Disagree,Agree,2.3333333
98766,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,0.21105237,-0.36058217,-0.13460493,,,,,,,3.3333333,,,,,,,,,,,,,2.25
23042,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,0.21105237,-0.36058217,-0.13460493,,,,,,,3.3333333,,,,,,,,,,,,,2.25
60997,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,0.21105237,-0.36058217,-0.13460493,,,,,,,3.3333333,,,,,,,,,,,,,2.25
36038,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,29.0,Somewhat Agree,Strongly Agree,Somewhat Disagree,Strongly Agree,Somewhat Agree,Somewhat Agree,Strongly Agree,Somewhat Disagree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,-0.79290259,-0.97670341,1.5013309,Agree,Neither Agree or Disagree,Disagree,Neither Agree or Disagree,Strongly Disagree,Disagree,2.8333333,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Disagree,Disagree,Disagree,2.75
39146,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,0.21105237,-0.36058217,-0.13460493,,,,,,,3.3333333,,,,,,,,,,,,,2.25
60963,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,0.21105237,-0.36058217,-0.13460493,,,,,,,3.3333333,,,,,,,,,,,,,2.25
67918,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,50.0,Disagree,Strongly Disagree,Somewhat Disagree,Agree,Agree,Strongly Disagree,Agree,Agree,Agree,Agree,Disagree,Agree,Disagree,Agree,Agree,0.8279351,0.3248044,0.095376275,Agree,Agree,Disagree,Agree,Agree,Agree,3.3333333,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,2.0
34467,Agree,Disagree,Agree,Strongly Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,41.0,Strongly Disagree,Strongly Disagree,Strongly Agree,Agree,Somewhat Agree,Strongly Disagree,Agree,Agree,Strongly Agree,Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Agree,Agree,1.3523765,-0.23422575,0.36769736,Agree,Disagree,Disagree,Agree,Neither Agree or Disagree,Agree,3.8333333,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Neither Agree nor Disagree,Agree,Disagree,Disagree,Agree,2.0833333
42132,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,0.21105237,-0.36058217,-0.13460493,,,,,,,3.3333333,,,,,,,,,,,,,2.25
41268,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,0.21105237,-0.36058217,-0.13460493,,,,,,,3.3333333,,,,,,,,,,,,,2.25
90692,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,0.21105237,-0.36058217,-0.13460493,,,,,,,3.3333333,,,,,,,,,,,,,2.25
32668,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,0.21105237,-0.36058217,-0.13460493,,,,,,,3.3333333,,,,,,,,,,,,,2.25
24079,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,0.21105237,-0.36058217,-0.13460493,,,,,,,3.3333333,,,,,,,,,,,,,2.25
59673,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,0.21105237,-0.36058217,-0.13460493,,,,,,,3.3333333,,,,,,,,,,,,,2.25
74899,Agree,Strongly Agree,Agree,Agree,Disagree,Neither Agree nor Disagree,Agree,Agree,Agree,Neither Agree nor Disagree,31.0,Somewhat Agree,Somewhat Agree,Somewhat Agree,Agree,Agree,Somewhat Agree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Agree,-0.39890838,0.12864003,0.10660628,Strongly Disagree,Disagree,Disagree,Agree,Agree,Agree,3.8333333,Disagree,Disagree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,2.5
48891,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,0.21105237,-0.36058217,-0.13460493,,,,,,,3.3333333,,,,,,,,,,,,,2.25
81807,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,0.21105237,-0.36058217,-0.13460493,,,,,,,3.3333333,,,,,,,,,,,,,2.25
77187,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,0.21105237,-0.36058217,-0.13460493,,,,,,,3.3333333,,,,,,,,,,,,,2.25
91176,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,0.21105237,-0.36058217,-0.13460493,,,,,,,3.3333333,,,,,,,,,,,,,2.25
22292,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,0.21105237,-0.36058217,-0.13460493,,,,,,,3.3333333,,,,,,,,,,,,,2.25
35011,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,0.21105237,-0.36058217,-0.13460493,,,,,,,3.3333333,,,,,,,,,,,,,2.25
76785,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,0.21105237,-0.36058217,-0.13460493,,,,,,,3.3333333,,,,,,,,,,,,,2.25
60903,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,0.21105237,-0.36058217,-0.13460493,,,,,,,3.3333333,,,,,,,,,,,,,2.25
10115,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,0.21105237,-0.36058217,-0.13460493,,,,,,,3.3333333,,,,,,,,,,,,,2.25
35416,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,0.21105237,-0.36058217,-0.13460493,,,,,,,3.3333333,,,,,,,,,,,,,2.25
89710,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,0.21105237,-0.36058217,-0.13460493,,,,,,,3.3333333,,,,,,,,,,,,,2.25
97596,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,30.0,Agree,Somewhat Agree,Agree,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,Agree,Somewhat Agree,Neither Agree nor Disagree,Agree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Agree,Agree,-0.28190175,1.321934,0.96937197,Agree,Neither Agree or Disagree,Agree,Strongly Disagree,Agree,Neither Agree or Disagree,3.1666667,Strongly Agree,Disagree,Neither Agree nor Disagree,Disagree,Strongly Agree,Agree,Agree,Agree,Disagree,Strongly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,3.1666667
39129,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,0.21105237,-0.36058217,-0.13460493,,,,,,,3.3333333,,,,,,,,,,,,,2.25
57359,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Disagree,Agree,34.0,Neither Agree nor Disagree,Disagree,Disagree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Disagree,Agree,Somewhat Agree,Agree,Agree,0.24372174,0.32285497,0.14427724,Agree,Disagree,Disagree,Agree,Neither Agree or Disagree,Agree,3.8333333,Disagree,Disagree,Agree,Neither Agree nor Disagree,Agree,Disagree,Disagree,Agree,Agree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,2.5833333
17308,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Agree,Disagree,Agree,38.0,Strongly Disagree,Strongly Disagree,Somewhat Agree,Agree,Strongly Agree,Strongly Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Agree,Strongly Disagree,Agree,Strongly Agree,1.1815112,0.41131583,-1.1038312,Agree,Agree,Disagree,Agree,Agree,Agree,3.3333333,Disagree,Disagree,Agree,Disagree,Agree,Agree,Strongly Disagree,Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,2.1666667
51851,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,0.21105237,-0.36058217,-0.13460493,,,,,,,3.3333333,,,,,,,,,,,,,2.25
35855,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,0.21105237,-0.36058217,-0.13460493,,,,,,,3.3333333,,,,,,,,,,,,,2.25
67334,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,0.21105237,-0.36058217,-0.13460493,,,,,,,3.3333333,,,,,,,,,,,,,2.25
60230,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,0.21105237,-0.36058217,-0.13460493,,,,,,,3.3333333,,,,,,,,,,,,,2.25
77838,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,0.21105237,-0.36058217,-0.13460493,,,,,,,3.3333333,,,,,,,,,,,,,2.25
37371,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,0.21105237,-0.36058217,-0.13460493,,,,,,,3.3333333,,,,,,,,,,,,,2.25
57292,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,0.21105237,-0.36058217,-0.13460493,,,,,,,3.3333333,,,,,,,,,,,,,2.25
66406,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,0.21105237,-0.36058217,-0.13460493,,,,,,,3.3333333,,,,,,,,,,,,,2.25
90447,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,0.21105237,-0.36058217,-0.13460493,,,,,,,3.3333333,,,,,,,,,,,,,2.25
56798,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,0.21105237,-0.36058217,-0.13460493,,,,,,,3.3333333,,,,,,,,,,,,,2.25
28827,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,0.21105237,-0.36058217,-0.13460493,,,,,,,3.3333333,,,,,,,,,,,,,2.25
23115,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,0.21105237,-0.36058217,-0.13460493,,,,,,,3.3333333,,,,,,,,,,,,,2.25
77872,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,0.21105237,-0.36058217,-0.13460493,,,,,,,3.3333333,,,,,,,,,,,,,2.25
43114,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,0.21105237,-0.36058217,-0.13460493,,,,,,,3.3333333,,,,,,,,,,,,,2.25
72348,Agree,Neither Agree nor Disagree,Agree,Agree,Disagree,Agree,Agree,Agree,Disagree,Agree,35.0,Disagree,Disagree,Somewhat Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Somewhat Agree,Agree,Disagree,Agree,Agree,0.60505235,0.34835702,0.063826121,Agree,Neither Agree or Disagree,Disagree,Agree,Neither Agree or Disagree,Strongly Disagree,3.8333333,Neither Agree nor Disagree,Disagree,Agree,Neither Agree nor Disagree,Agree,Agree,Disagree,Neither Agree nor Disagree,Agree,Disagree,Disagree,Neither Agree nor Disagree,2.3333333
15707,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,0.21105237,-0.36058217,-0.13460493,,,,,,,3.3333333,,,,,,,,,,,,,2.25
45776,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,0.21105237,-0.36058217,-0.13460493,,,,,,,3.3333333,,,,,,,,,,,,,2.25
63122,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,0.21105237,-0.36058217,-0.13460493,,,,,,,3.3333333,,,,,,,,,,,,,2.25
27169,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,0.21105237,-0.36058217,-0.13460493,,,,,,,3.3333333,,,,,,,,,,,,,2.25
89607,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,30.0,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,-0.088618428,2.2648959,1.8146129,Neither Agree or Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Neither Agree or Disagree,3.0,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,3.0
59900,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,0.21105237,-0.36058217,-0.13460493,,,,,,,3.3333333,,,,,,,,,,,,,2.25
28254,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,0.21105237,-0.36058217,-0.13460493,,,,,,,3.3333333,,,,,,,,,,,,,2.25
56480,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,0.21105237,-0.36058217,-0.13460493,,,,,,,3.3333333,,,,,,,,,,,,,2.25
11128,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,0.21105237,-0.36058217,-0.13460493,,,,,,,3.3333333,,,,,,,,,,,,,2.25
47886,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,0.21105237,-0.36058217,-0.13460493,,,,,,,3.3333333,,,,,,,,,,,,,2.25
28820,Neither Agree nor Disagree,Agree,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Agree,Disagree,Neither Agree nor Disagree,31.0,Agree,Agree,Disagree,Somewhat Agree,Agree,Agree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Somewhat Agree,Agree,-0.82774103,0.59434325,-0.00062831986,Neither Agree or Disagree,Agree,Disagree,Neither Agree or Disagree,Agree,Neither Agree or Disagree,2.8333333,Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Disagree,3.4166667
35347,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,0.21105237,-0.36058217,-0.13460493,,,,,,,3.3333333,,,,,,,,,,,,,2.25
45641,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,0.21105237,-0.36058217,-0.13460493,,,,,,,3.3333333,,,,,,,,,,,,,2.25
25369,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,0.21105237,-0.36058217,-0.13460493,,,,,,,3.3333333,,,,,,,,,,,,,2.25
64572,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,0.21105237,-0.36058217,-0.13460493,,,,,,,3.3333333,,,,,,,,,,,,,2.25
31538,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,0.21105237,-0.36058217,-0.13460493,,,,,,,3.3333333,,,,,,,,,,,,,2.25
73452,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,0.21105237,-0.36058217,-0.13460493,,,,,,,3.3333333,,,,,,,,,,,,,2.25
51475,Agree,Agree,Strongly Agree,Agree,Disagree,Agree,Strongly Agree,Agree,Disagree,Agree,36.0,Disagree,Disagree,Somewhat Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Disagree,Strongly Agree,Disagree,Strongly Agree,Agree,0.94347399,-0.8008244,-0.18123476,Agree,Agree,Disagree,Agree,Strongly Disagree,Agree,3.1666667,Disagree,Disagree,Agree,Disagree,Agree,Agree,Strongly Disagree,Agree,Strongly Agree,Neither Agree nor Disagree,Disagree,Agree,2.0833333
28312,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,0.21105237,-0.36058217,-0.13460493,,,,,,,3.3333333,,,,,,,,,,,,,2.25
13486,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,30.0,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,-0.088618428,2.2648959,1.8146129,Neither Agree or Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Neither Agree or Disagree,3.0,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,3.0
56805,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,0.21105237,-0.36058217,-0.13460493,,,,,,,3.3333333,,,,,,,,,,,,,2.25
57697,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,0.21105237,-0.36058217,-0.13460493,,,,,,,3.3333333,,,,,,,,,,,,,2.25
54837,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,0.21105237,-0.36058217,-0.13460493,,,,,,,3.3333333,,,,,,,,,,,,,2.25
29718,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,0.21105237,-0.36058217,-0.13460493,,,,,,,3.3333333,,,,,,,,,,,,,2.25
26800,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,0.21105237,-0.36058217,-0.13460493,,,,,,,3.3333333,,,,,,,,,,,,,2.25
60493,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,33.0,Agree,Somewhat Agree,Disagree,Somewhat Agree,Somewhat Agree,Agree,Somewhat Agree,Somewhat Agree,Strongly Agree,Somewhat Agree,Agree,Agree,Strongly Agree,Somewhat Agree,Agree,-0.87614572,0.63705975,0.75995594,Neither Agree or Disagree,Agree,Neither Agree or Disagree,Neither Agree or Disagree,Agree,Neither Agree or Disagree,2.6666667,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Agree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,2.5
52051,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,0.21105237,-0.36058217,-0.13460493,,,,,,,3.3333333,,,,,,,,,,,,,2.25
30972,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,0.21105237,-0.36058217,-0.13460493,,,,,,,3.3333333,,,,,,,,,,,,,2.25
47142,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,0.21105237,-0.36058217,-0.13460493,,,,,,,3.3333333,,,,,,,,,,,,,2.25
69217,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,0.21105237,-0.36058217,-0.13460493,,,,,,,3.3333333,,,,,,,,,,,,,2.25
69009,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,0.21105237,-0.36058217,-0.13460493,,,,,,,3.3333333,,,,,,,,,,,,,2.25
84390,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Neither Agree nor Disagree,Disagree,Agree,35.0,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,-1.2330985,-0.62129188,-0.64243913,Strongly Disagree,Disagree,Disagree,Agree,Agree,Agree,3.8333333,Disagree,Disagree,Agree,Strongly Disagree,Agree,Strongly Agree,Disagree,Disagree,Strongly Agree,Agree,Disagree,Agree,1.9166666
74845,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,0.21105237,-0.36058217,-0.13460493,,,,,,,3.3333333,,,,,,,,,,,,,2.25
90905,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,0.21105237,-0.36058217,-0.13460493,,,,,,,3.3333333,,,,,,,,,,,,,2.25
39659,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,0.21105237,-0.36058217,-0.13460493,,,,,,,3.3333333,,,,,,,,,,,,,2.25
62072,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,0.21105237,-0.36058217,-0.13460493,,,,,,,3.3333333,,,,,,,,,,,,,2.25
60396,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,0.21105237,-0.36058217,-0.13460493,,,,,,,3.3333333,,,,,,,,,,,,,2.25
61084,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,0.21105237,-0.36058217,-0.13460493,,,,,,,3.3333333,,,,,,,,,,,,,2.25
92412,Strongly Agree,Agree,Agree,Agree,Neither Agree nor Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Disagree,Strongly Agree,42.0,Strongly Disagree,Strongly Disagree,Somewhat Agree,Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,1.0524708,-0.62219024,-0.79674864,Agree,Agree,Disagree,Disagree,Disagree,Agree,3.3333333,Disagree,Disagree,Agree,Strongly Disagree,Agree,Agree,Disagree,Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Agree,1.6666666
92038,Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Agree,47.0,Strongly Disagree,Strongly Disagree,Somewhat Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,1.1837907,-0.62593257,-0.79299968,Agree,Agree,Disagree,Agree,Agree,Agree,3.3333333,Disagree,Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,1.25
33388,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,0.21105237,-0.36058217,-0.13460493,,,,,,,3.3333333,,,,,,,,,,,,,2.25
31717,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,0.21105237,-0.36058217,-0.13460493,,,,,,,3.3333333,,,,,,,,,,,,,2.25
18324,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,0.21105237,-0.36058217,-0.13460493,,,,,,,3.3333333,,,,,,,,,,,,,2.25
86440,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Disagree,Neither Agree nor Disagree,Strongly Agree,Disagree,Strongly Disagree,Agree,44.0,Strongly Disagree,Strongly Disagree,Somewhat Agree,Strongly Agree,Agree,Strongly Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,1.2377647,-0.7610265,-0.23529685,Agree,Agree,Disagree,Agree,Agree,Agree,3.3333333,Disagree,Disagree,Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Disagree,Disagree,Strongly Agree,Disagree,Disagree,Neither Agree nor Disagree,2.1666667
95585,Strongly Agree,Disagree,Agree,Agree,Strongly Disagree,Disagree,Strongly Agree,Neither Agree nor Disagree,Strongly Disagree,Agree,43.0,Strongly Disagree,Strongly Disagree,Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,1.0361067,-0.64710099,-0.74735051,Agree,Agree,Disagree,Agree,Agree,Neither Agree or Disagree,3.1666667,Disagree,Disagree,Agree,Disagree,Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly Agree,Agree,Neither Agree nor Disagree,Agree,2.3333333
29792,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,0.21105237,-0.36058217,-0.13460493,,,,,,,3.3333333,,,,,,,,,,,,,2.25
14737,Agree,Neither Agree nor Disagree,Agree,Strongly Agree,Disagree,Disagree,Strongly Agree,Strongly Agree,Disagree,Agree,38.0,Disagree,Disagree,Somewhat Disagree,Somewhat Disagree,Strongly Agree,Neither Agree nor Disagree,Somewhat Agree,Strongly Agree,Somewhat Agree,Strongly Agree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Agree,Strongly Agree,0.21361823,2.4358947,-1.5594416,Agree,Strongly Disagree,Neither Agree or Disagree,Agree,Strongly Disagree,Agree,2.8333333,Agree,Disagree,Agree,Neither Agree nor Disagree,Agree,Agree,Disagree,Agree,Strongly Agree,Disagree,Disagree,Strongly Agree,2.25
28223,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,0.21105237,-0.36058217,-0.13460493,,,,,,,3.3333333,,,,,,,,,,,,,2.25
85708,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,0.21105237,-0.36058217,-0.13460493,,,,,,,3.3333333,,,,,,,,,,,,,2.25
55452,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,0.21105237,-0.36058217,-0.13460493,,,,,,,3.3333333,,,,,,,,,,,,,2.25
