egoid,SelfEsteem_1_4,SelfEsteem_2_4,SelfEsteem_3_4,SelfEsteem_4_4,SelfEsteem_5_4,SelfEsteem_6_4,SelfEsteem_7_4,SelfEsteem_8_4,SelfEsteem_9_4,SelfEsteem_10_4,SelfEsteem_4,SelfReg_1_4,SelfReg_3_4,SelfReg_4_4,SelfReg_5_4,SelfReg_6_4,SelfReg_7_4,SelfReg_8_4,SelfReg_9_4,SelfReg_10_4,SelfReg_11_4,SelfReg_12_4,SelfReg_13_4,selfreg_scale_4,Trust_1_4,Trust_2_4,Trust_3_4,Trust_4_4,Trust_5_4,Trust_6_4,Trust_4
46418,Agree,Disagree,Agree,Strongly Agree,Disagree,Agree,Strongly Agree,Agree,Disagree,Agree,38.0,Disagree,Disagree,Agree,Disagree,Disagree,Agree,Strongly Disagree,Disagree,Strongly Agree,Disagree,Strongly Disagree,Agree,1.9166666,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Agree,3.0
86691,,,,,,,,,,,38.18421052631579,,,,,,,,,,,,,2.332017539736842,,,,,,,3.238157894473684
93002,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Strongly Agree,Disagree,Neither Agree nor Disagree,32.0,Disagree,Neutral,Agree,Strongly Disagree,Agree,Agree,Disagree,Neutral,Strongly Agree,Strongly Disagree,Disagree,Agree,1.9166666,Agree,Agree,Disagree,Agree,Strongly Agree,Agree,3.1666667
81930,,,,,,,,,,,38.18421052631579,,,,,,,,,,,,,2.332017539736842,,,,,,,3.238157894473684
56543,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Agree,Strongly Agree,Disagree,Agree,33.0,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Agree,Agree,Disagree,Disagree,Strongly Agree,Disagree,Disagree,Strongly Agree,1.5,Agree,Strongly Agree,Disagree,Agree,Agree,Agree,3.1666667
92618,,,,,,,,,,,38.18421052631579,,,,,,,,,,,,,2.332017539736842,,,,,,,3.238157894473684
17470,Neither Agree nor Disagree,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Agree,Strongly Agree,Agree,Neither Agree nor Disagree,26.0,Agree,Agree,Agree,Agree,Neutral,Neutral,Strongly Agree,Disagree,Agree,Strongly Agree,Agree,Disagree,3.5,Agree,Agree,Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,2.6666667
74211,,,,,,,,,,,38.18421052631579,,,,,,,,,,,,,2.332017539736842,,,,,,,3.238157894473684
35180,Agree,Disagree,Agree,Agree,Neither Agree nor Disagree,Disagree,Agree,Disagree,Disagree,Agree,39.0,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Neutral,Strongly Agree,Disagree,Disagree,Agree,2.0,Neither Agree nor Disagree,Agree,Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,2.8333333
89142,Agree,Agree,Agree,Agree,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,32.0,Agree,Agree,Strongly Agree,Disagree,Strongly Agree,Agree,Neutral,Strongly Agree,Neutral,Neutral,Neutral,Agree,2.75,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,3.0
24898,Agree,Agree,Agree,Strongly Agree,Disagree,Agree,Agree,Strongly Agree,Agree,Neither Agree nor Disagree,31.0,Disagree,Strongly Disagree,Agree,Strongly Disagree,Disagree,Strongly Agree,Disagree,Disagree,Strongly Agree,Neutral,Neutral,Strongly Agree,1.9166666,Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,2.6666667
74413,Agree,Strongly Disagree,Agree,Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Agree,46.0,Strongly Disagree,Strongly Disagree,Agree,Disagree,Neutral,Agree,Strongly Disagree,Neutral,Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,2.0,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,3.0
38824,,,,,,,,,,,38.18421052631579,,,,,,,,,,,,,2.332017539736842,,,,,,,3.238157894473684
51723,,,,,,,,,,,38.18421052631579,,,,,,,,,,,,,2.332017539736842,,,,,,,3.238157894473684
79352,,,,,,,,,,,38.18421052631579,,,,,,,,,,,,,2.332017539736842,,,,,,,3.238157894473684
30814,,,,,,,,,,,38.18421052631579,,,,,,,,,,,,,2.332017539736842,,,,,,,3.238157894473684
90502,,,,,,,,,,,38.18421052631579,,,,,,,,,,,,,2.332017539736842,,,,,,,3.238157894473684
94456,,,,,,,,,,,38.18421052631579,,,,,,,,,,,,,2.332017539736842,,,,,,,3.238157894473684
70661,,,,,,,,,,,38.18421052631579,,,,,,,,,,,,,2.332017539736842,,,,,,,3.238157894473684
50976,Agree,Agree,Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Strongly Agree,Neither Agree nor Disagree,Agree,32.0,Neutral,Agree,Neutral,Strongly Disagree,Agree,Agree,Strongly Disagree,Agree,Agree,Disagree,Neutral,Neutral,2.5,Neither Agree nor Disagree,Agree,Agree,Disagree,Strongly Agree,Agree,2.3333333
55533,,,,,,,,,,,38.18421052631579,,,,,,,,,,,,,2.332017539736842,,,,,,,3.238157894473684
12156,,,,,,,,,,,38.18421052631579,,,,,,,,,,,,,2.332017539736842,,,,,,,3.238157894473684
76485,Agree,Disagree,Agree,Agree,Disagree,Disagree,Strongly Agree,Agree,Disagree,Neither Agree nor Disagree,38.0,Neutral,Disagree,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Neutral,2.3333333,Agree,Disagree,Disagree,Agree,Agree,Agree,3.6666667
33239,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Agree,45.0,Disagree,Neutral,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,Neutral,Disagree,Disagree,2.5,Agree,Disagree,Strongly Disagree,Agree,Agree,Agree,3.8333333
72570,,,,,,,,,,,38.18421052631579,,,,,,,,,,,,,2.332017539736842,,,,,,,3.238157894473684
67574,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Disagree,Neither Agree nor Disagree,33.0,Disagree,Disagree,Strongly Agree,Strongly Disagree,Agree,Agree,Agree,Agree,Strongly Agree,Disagree,Strongly Disagree,Agree,2.0,Disagree,Strongly Agree,Agree,Agree,Strongly Agree,Agree,2.3333333
42231,,,,,,,,,,,38.18421052631579,,,,,,,,,,,,,2.332017539736842,,,,,,,3.238157894473684
44639,,,,,,,,,,,38.18421052631579,,,,,,,,,,,,,2.332017539736842,,,,,,,3.238157894473684
64072,,,,,,,,,,,38.18421052631579,,,,,,,,,,,,,2.332017539736842,,,,,,,3.238157894473684
84960,,,,,,,,,,,38.18421052631579,,,,,,,,,,,,,2.332017539736842,,,,,,,3.238157894473684
43809,,,,,,,,,,,38.18421052631579,,,,,,,,,,,,,2.332017539736842,,,,,,,3.238157894473684
27941,,,,,,,,,,,38.18421052631579,,,,,,,,,,,,,2.332017539736842,,,,,,,3.238157894473684
31033,,,,,,,,,,,38.18421052631579,,,,,,,,,,,,,2.332017539736842,,,,,,,3.238157894473684
39301,,,,,,,,,,,38.18421052631579,,,,,,,,,,,,,2.332017539736842,,,,,,,3.238157894473684
10469,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Disagree,26.0,Agree,Agree,Disagree,Disagree,Disagree,Agree,Disagree,Agree,Agree,Agree,Agree,Disagree,3.3333333,Disagree,Agree,Disagree,Disagree,Agree,Agree,2.6666667
77789,Agree,Neither Agree nor Disagree,Agree,Agree,Disagree,Neither Agree nor Disagree,Agree,Agree,Disagree,Agree,36.0,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Neutral,Agree,Disagree,Disagree,Agree,2.0833333,Agree,Neither Agree nor Disagree,Disagree,Agree,Neither Agree nor Disagree,Agree,3.6666667
47024,,,,,,,,,,,38.18421052631579,,,,,,,,,,,,,2.332017539736842,,,,,,,3.238157894473684
88582,Agree,Disagree,Agree,Strongly Agree,Strongly Disagree,Disagree,Strongly Agree,Disagree,Strongly Disagree,Agree,44.0,Strongly Disagree,Strongly Disagree,Strongly Agree,Disagree,Strongly Agree,Agree,Strongly Disagree,Agree,Strongly Agree,Disagree,Strongly Disagree,Strongly Agree,1.5,Agree,Agree,Disagree,Strongly Agree,Agree,Strongly Agree,3.6666667
73897,,,,,,,,,,,38.18421052631579,,,,,,,,,,,,,2.332017539736842,,,,,,,3.238157894473684
83470,,,,,,,,,,,38.18421052631579,,,,,,,,,,,,,2.332017539736842,,,,,,,3.238157894473684
67015,Disagree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Neither Agree nor Disagree,Agree,31.0,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Neutral,Agree,Agree,Disagree,Agree,2.25,Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly Agree,Agree,2.8333333
26272,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,40.0,Disagree,Disagree,Agree,Disagree,Neutral,Agree,Disagree,Neutral,Agree,Disagree,Disagree,Neutral,2.25,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Agree,3.1666667
21909,,,,,,,,,,,38.18421052631579,,,,,,,,,,,,,2.332017539736842,,,,,,,3.238157894473684
88882,Strongly Agree,Strongly Disagree,Agree,Agree,Strongly Disagree,Strongly Disagree,Agree,Disagree,Strongly Disagree,Strongly Agree,46.0,Disagree,Disagree,Agree,Strongly Disagree,Neutral,Agree,Disagree,Disagree,Agree,Disagree,Strongly Disagree,Strongly Agree,1.8333334,Agree,Agree,Strongly Disagree,Agree,Neither Agree nor Disagree,Agree,3.6666667
62510,,,,,,,,,,,38.18421052631579,,,,,,,,,,,,,2.332017539736842,,,,,,,3.238157894473684
96828,Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Disagree,Strongly Disagree,Strongly Agree,Disagree,Strongly Disagree,Agree,46.0,Disagree,Strongly Disagree,Strongly Agree,Disagree,Agree,Strongly Agree,Disagree,Strongly Disagree,Strongly Agree,Neutral,Strongly Disagree,Strongly Agree,1.5,Agree,Agree,Disagree,Agree,Agree,Agree,3.3333333
64406,,,,,,,,,,,38.18421052631579,,,,,,,,,,,,,2.332017539736842,,,,,,,3.238157894473684
31985,,,,,,,,,,,38.18421052631579,,,,,,,,,,,,,2.332017539736842,,,,,,,3.238157894473684
91337,,,,,,,,,,,38.18421052631579,,,,,,,,,,,,,2.332017539736842,,,,,,,3.238157894473684
87664,,,,,,,,,,,38.18421052631579,,,,,,,,,,,,,2.332017539736842,,,,,,,3.238157894473684
19245,Agree,Agree,Strongly Agree,Strongly Agree,Disagree,Disagree,Agree,Agree,Neither Agree nor Disagree,Disagree,35.0,Disagree,Strongly Disagree,Agree,Disagree,Disagree,Agree,Disagree,Neutral,Strongly Agree,Disagree,Disagree,Agree,2.0833333,Disagree,Agree,Agree,Disagree,Strongly Agree,Agree,2.1666667
83748,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,49.0,Disagree,Disagree,Agree,Strongly Disagree,Agree,Agree,Disagree,Disagree,Strongly Agree,Disagree,Disagree,Strongly Agree,1.75,Agree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,3.3333333
49915,Strongly Agree,Strongly Disagree,Strongly Agree,Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Disagree,Strongly Disagree,Agree,47.0,Disagree,Disagree,Strongly Agree,Strongly Disagree,Neutral,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Disagree,Strongly Disagree,Strongly Agree,1.75,Strongly Agree,Disagree,Strongly Disagree,Strongly Agree,Disagree,Strongly Agree,4.6666665
51865,,,,,,,,,,,38.18421052631579,,,,,,,,,,,,,2.332017539736842,,,,,,,3.238157894473684
78407,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,30.0,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,3.0,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,3.0
93787,Neither Agree nor Disagree,Agree,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Strongly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,29.0,Neutral,Disagree,Neutral,Neutral,Neutral,Agree,Disagree,Neutral,Strongly Agree,Agree,Agree,Neutral,2.75,Agree,Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Agree,3.3333333
52621,,,,,,,,,,,38.18421052631579,,,,,,,,,,,,,2.332017539736842,,,,,,,3.238157894473684
38914,,,,,,,,,,,38.18421052631579,,,,,,,,,,,,,2.332017539736842,,,,,,,3.238157894473684
37594,,,,,,,,,,,38.18421052631579,,,,,,,,,,,,,2.332017539736842,,,,,,,3.238157894473684
19833,,,,,,,,,,,38.18421052631579,,,,,,,,,,,,,2.332017539736842,,,,,,,3.238157894473684
17270,Agree,Agree,Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Strongly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,31.0,Neutral,Neutral,Agree,Agree,Neutral,Neutral,Disagree,Agree,Agree,Agree,Agree,Neutral,3.0833333,Agree,Agree,Disagree,Neither Agree nor Disagree,Agree,Agree,3.1666667
40864,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Disagree,Agree,Agree,Agree,Neither Agree nor Disagree,Agree,30.0,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Agree,Neutral,Neutral,3.0833333,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Agree,Neither Agree nor Disagree,Agree,3.5
38313,,,,,,,,,,,38.18421052631579,,,,,,,,,,,,,2.332017539736842,,,,,,,3.238157894473684
55340,,,,,,,,,,,38.18421052631579,,,,,,,,,,,,,2.332017539736842,,,,,,,3.238157894473684
18707,,,,,,,,,,,38.18421052631579,,,,,,,,,,,,,2.332017539736842,,,,,,,3.238157894473684
73807,,,,,,,,,,,38.18421052631579,,,,,,,,,,,,,2.332017539736842,,,,,,,3.238157894473684
26718,,,,,,,,,,,38.18421052631579,,,,,,,,,,,,,2.332017539736842,,,,,,,3.238157894473684
63347,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Strongly Disagree,Neither Agree nor Disagree,40.0,Disagree,Disagree,Agree,Disagree,Agree,Neutral,Disagree,Disagree,Agree,Disagree,Disagree,Neutral,2.1666667,Agree,Agree,Disagree,Agree,Neither Agree nor Disagree,Agree,3.5
35824,,,,,,,,,,,38.18421052631579,,,,,,,,,,,,,2.332017539736842,,,,,,,3.238157894473684
48826,Agree,Strongly Disagree,Agree,Agree,Disagree,Disagree,Agree,Agree,Strongly Disagree,Agree,40.0,Neutral,Neutral,Neutral,Disagree,Agree,Neutral,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,3.3333333,Strongly Agree,Agree,Disagree,Agree,Disagree,Agree,3.8333333
11454,,,,,,,,,,,38.18421052631579,,,,,,,,,,,,,2.332017539736842,,,,,,,3.238157894473684
93246,,,,,,,,,,,38.18421052631579,,,,,,,,,,,,,2.332017539736842,,,,,,,3.238157894473684
75341,,,,,,,,,,,38.18421052631579,,,,,,,,,,,,,2.332017539736842,,,,,,,3.238157894473684
35925,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Agree,Strongly Agree,Agree,Agree,30.0,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Agree,Agree,Neutral,Neutral,Neutral,3.0,Disagree,Agree,Agree,Agree,Strongly Agree,Agree,2.5
