egoid,SelfEsteem_1_8,SelfEsteem_2_8,SelfEsteem_3_8,SelfEsteem_4_8,SelfEsteem_5_8,SelfEsteem_6_8,SelfEsteem_7_8,SelfEsteem_8_8,SelfEsteem_9_8,SelfEsteem_10_8,SelfEsteem_8,lonely_1_8,lonely_2_8,lonely_3_8,lonely_4_8,lonely_5_8,lonely_6_8,lonely_7_8,lonely_8_8,lonely_9_8,lonely_10_8,lonely_11_8,lonely_12_8,lonely_13_8,lonely_14_8,lonely_15_8,selsa_rom_8,selsa_fam_8,selsa_soc_8,Trust_1_8,Trust_2_8,Trust_3_8,Trust_4_8,Trust_5_8,Trust_6_8,Trust_8,SelfReg_1_8,SelfReg_3_8,SelfReg_4_8,SelfReg_5_8,SelfReg_6_8,SelfReg_7_8,SelfReg_8_8,SelfReg_9_8,SelfReg_10_8,SelfReg_11_8,SelfReg_12_8,SelfReg_13_8,selfreg_scale_8
44869,,,,,,,,,,,38.95161290322581,,,,,,,,,,,,,,,,-0.0072043399462365,0.0028521389569892,-0.0163818735503225,,,,,,,3.253119425668449,,,,,,,,,,,,,2.3222548037634407
43516,,,,,,,,,,,38.95161290322581,,,,,,,,,,,,,,,,-0.0072043399462365,0.0028521389569892,-0.0163818735503225,,,,,,,3.253119425668449,,,,,,,,,,,,,2.3222548037634407
89411,,,,,,,,,,,38.95161290322581,,,,,,,,,,,,,,,,-0.0072043399462365,0.0028521389569892,-0.0163818735503225,,,,,,,3.253119425668449,,,,,,,,,,,,,2.3222548037634407
74285,,,,,,,,,,,38.95161290322581,,,,,,,,,,,,,,,,-0.0072043399462365,0.0028521389569892,-0.0163818735503225,,,,,,,3.253119425668449,,,,,,,,,,,,,2.3222548037634407
56527,,,,,,,,,,,38.95161290322581,,,,,,,,,,,,,,,,-0.0072043399462365,0.0028521389569892,-0.0163818735503225,,,,,,,3.253119425668449,,,,,,,,,,,,,2.3222548037634407
16819,,,,,,,,,,,38.95161290322581,,,,,,,,,,,,,,,,-0.0072043399462365,0.0028521389569892,-0.0163818735503225,,,,,,,3.253119425668449,,,,,,,,,,,,,2.3222548037634407
34591,,,,,,,,,,,38.95161290322581,,,,,,,,,,,,,,,,-0.0072043399462365,0.0028521389569892,-0.0163818735503225,,,,,,,3.253119425668449,,,,,,,,,,,,,2.3222548037634407
89972,,,,,,,,,,,38.95161290322581,,,,,,,,,,,,,,,,-0.0072043399462365,0.0028521389569892,-0.0163818735503225,,,,,,,3.253119425668449,,,,,,,,,,,,,2.3222548037634407
92552,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Disagree,Disagree,Strongly Agree,47.0,Agree,Agree,Disagree,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,-0.71275508,0.3357774,0.18126939,Agree,Agree,Disagree,Agree,Agree,Agree,3.3333333,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Neither Agree nor Disagree,Disagree,Agree,2.0833333
73158,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,50.0,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,-1.2330985,-0.62129188,-0.64243913,Agree,Neither Agree or Disagree,Disagree,Agree,Agree,Agree,3.5,Agree,Agree,Agree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Disagree,Strongly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,2.6666667
